candle_begin_time,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10
2021-01-01,1.4077553023827418,0.7664629570938433,0.4413005552208881,0.7368344721072254,0.8779078542843157,0.8057863647829657,0.48515934549473927,0.5971799678853396,0.6003009168697441,0.6472372893990814
2021-01-02,1.553122602420367,0.8699375575681304,0.6217078470933113,1.1245880373724542,0.9319208575996911,0.8452371693868563,0.548876171238714,0.7335734810704324,0.7431448443662865,0.7304350089317743
2021-01-03,1.5023378340885531,0.6646326644230015,0.5730792318954139,1.1032526028821787,0.8659604566079289,0.613691368763458,0.4959371840971059,0.533572443808705,0.6397164846462023,0.5343840936698913
2021-01-04,1.4345680196481538,0.6220263345958751,0.5066365872055905,1.0389798118886961,0.7746627603957107,0.42977319278103104,0.41070517616431534,0.4520135965876571,0.3799834845560617,0.5410103986726224
2021-01-05,1.7001880222688905,0.4889408179530676,0.4348153183573982,1.1547460466080781,0.7734633874580712,0.5470587749884863,0.2780612569924283,0.5335208131273067,0.4000661196188631,0.5171465618697951
2021-01-06,1.4448782065779484,0.23119114238737817,0.17559629060809243,0.8546981391074023,0.554357018124062,0.14556020437118786,0.05809568461815706,0.2750065372833958,0.17331944185671588,0.3283422621130597
2021-01-07,1.2789110844241587,0.38493215967773303,0.16008425916035673,1.232415552846925,0.7254007450779505,0.3397392991070602,0.15070850574072578,0.4832726071445398,0.24621104746272304,0.490744526634242
2021-01-08,1.5862767542516485,0.4691928996379491,0.20567484601615754,1.2434455709811483,0.4845672771587673,0.334322238597036,0.16102688053658568,0.5863226193235547,0.15708349832762686,0.5281092302253182
2021-01-09,1.2986787547345482,0.3774963574180847,0.2092363845096717,1.2529362226192648,0.2544420061136352,0.26649158098892245,0.0708530912827345,0.43219788994796604,0.1484277209140787,0.40267578599842613
2021-01-10,1.3996381730758012,0.4140177870258303,0.31296770461748485,1.3349308572408851,0.2972682422167665,0.24756672154459597,0.04035781179921216,0.4976172276700197,0.24393778871481575,0.24130767242765588
2021-01-11,1.9049588153812524,0.9905712870951393,0.5532897394889921,0.8264146406942736,1.393503738587388,0.4128244372777148,0.40154390215140284,0.8572498706855277,0.4685593322640748,0.411772080900381
2021-01-12,1.61922659781113,1.0639555536272087,0.5636105890517773,0.8652015413520762,1.6521794822222944,0.4845634454845108,0.45120741934667985,0.8786041867916825,0.5361692689073669,0.3866850227626507
2021-01-13,2.029049040334663,0.8755191948651795,0.47358248716455326,0.8324753582563333,1.501148606365806,0.39941961312502033,0.40340705491728723,0.5573304202399516,0.4218331048232689,0.3631325507230874
2021-01-14,2.113413209768375,0.7952706627910223,0.7517187059322833,0.5928764474329904,1.7321425184044252,0.38309088354958964,0.37778260197794344,0.58150279458045,0.35318918615408107,0.48192909422587016
2021-01-15,2.5128781805942504,0.9606084011187745,0.9152190957733952,1.0374372587784468,1.7072228669629803,0.5874428248558667,0.3810659979191485,0.6253178159540946,0.573396083991742,0.7334725921729847
2021-01-16,1.906232602170976,0.6550131972118983,0.6819301342785111,0.8522057301455828,1.4830471610230198,0.39674428431376996,0.29725410140977115,0.4530677968020575,0.38617627116281633,0.554433517228343
2021-01-17,1.3366190997393117,0.5045469255499522,0.5891778253142544,2.310001522040151,1.2063324759487644,0.4959485457322919,0.22975313027110036,0.38299524088499315,0.2627327290661628,0.33647931377999435
2021-01-18,1.3882385177172378,0.5221423672724435,0.6472473988108464,2.529748176521678,1.4272564112777961,0.44004946956943025,0.39660533412025656,0.5592711147123803,0.4399814213248381,0.4113074795725577
2021-01-19,1.3944742613616268,0.8108394640061902,0.8566338334335459,3.4261090055501455,0.7540378004528556,0.8771135496565798,0.4447417231270049,0.6470535056991246,0.6316264467018614,0.7281927302491644
2021-01-20,1.2572288788586907,0.7244111519117304,0.8518790100166699,3.3756242321488408,0.7502758579996055,0.8594008352845239,0.5688748391544601,0.8729902338517811,0.5245622324369921,0.5967763307389845
2021-01-21,1.7377477959032022,1.2032503771517846,1.3920967327134308,4.15598009910182,1.2303709519238502,1.389490547886628,1.1094397172782526,1.5335701658089587,0.9411341056600351,1.2000569586035985
2021-01-22,1.910371090031095,1.1524805475587558,1.419997971586731,4.190053880289932,1.2466737377081325,1.3666875999442687,1.0457243859563994,1.2807838246355925,0.9328461280725031,1.1010471225195526
2021-01-23,1.5805696505942373,0.9575804654572315,1.5629810202177559,3.457385221790362,1.3235703664651621,1.2308697187281024,0.9975285800917227,1.1956925364513395,0.8946116866264979,1.2261543382864444
2021-01-24,1.2798931289484565,0.8557139194542982,1.2713303667755322,2.6996323889518465,1.2458450684995683,0.9909301337630032,0.7847237717506067,0.8753296426401787,0.8344516183405928,1.1048067404990956
2021-01-25,1.1984641272879828,0.7385910910112556,1.3531706675893618,2.438065653433671,1.178001872075189,1.1606749976866295,0.7413501593334513,1.032136896674161,0.6171076333666328,0.9778575808106611
2021-01-26,1.0262966861911016,0.8440893721128183,1.255378748373411,2.222252240546442,1.092811902918411,0.9711144759118872,0.7625777821703416,0.7189305942716019,0.5596811777697919,0.998208926966252
2021-01-27,1.2999575502682403,1.0615157185587327,1.4964168952141004,2.5658486873200195,1.3659519784374412,1.3127049044752934,1.090447698974267,0.9658102879506444,0.748760009511823,1.3335283929864747
2021-01-28,1.4175824619080646,1.0227325068610114,1.3215870111753765,1.4044073534820853,1.2699212755837608,1.3236321858809799,1.1174383574066284,0.8595713818204398,0.7947955239805722,1.1983492282300747
2021-01-29,1.2323999233590235,1.0963716344141374,1.7669206829168473,1.7055868919691797,0.9314135992625492,1.3637944939779643,1.3261634823139343,1.0248519637950668,0.7919811307084553,1.2248952434172204
2021-01-30,0.9709791705488051,0.8569117931599466,1.37426803061792,1.3563394468430126,1.176345432965587,0.9315719257339442,0.8818593486155706,0.851900971609106,0.6459493799135354,0.9527964194127886
2021-01-31,1.108544663280727,0.9643140162361042,1.4668360119593853,1.4781965071126661,1.4525203537542726,1.189049192474077,0.9679011300636845,0.8716952719966837,0.7166267646638425,1.0203081448441875
2021-02-01,0.7557344263295775,0.6019666687503252,1.1708442505766579,1.4556428269979342,0.7841878485783742,1.1420614772948623,0.8771126209377258,0.6278813557334877,0.5133952903562169,0.8413980545916251
2021-02-02,0.43743982645781687,0.26492008605980777,0.7164182038867182,0.6233318893852109,0.4527185513958604,0.8970282561262175,0.31738139135761695,0.7937473223239797,0.37416216821624404,0.5344395468870922
2021-02-03,0.5283859503564159,0.19851939022888612,0.940572398517401,0.3760264410595103,0.6254100912748354,1.0413395439598374,0.36685758873538077,0.9351520043696855,0.2869309609842817,0.47176801467953344
2021-02-04,0.206802722380546,0.31765340272096526,0.6495549663296848,0.6805688932863792,0.5579732183738824,1.0166346671995998,0.2542795705918761,0.7074293967023785,0.21119752583716597,0.3130869052226165
