"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-01-19","Equity","002236.XSHE","Long","400 shares","400 shares","73.29","29316","640","71.69","-","0","1136","0 shares","2.23%","98890.71"
"2011-01-19","Equity","000591.XSHE","Long","3100 shares","3100 shares","10.82","33542","837","10.55","-","0","713","0 shares","2.56%","98890.71"
"2011-01-19","Equity","601117.XSHG","Long","6700 shares","6700 shares","5.26","35242","2546","4.88","-","0","737","0 shares","7.79%","98890.71"
"2011-01-19","","Cash","","","","","790.71","","","","","","","","0"
"2011-01-20","Equity","002236.XSHE","Long","400 shares","400 shares","71.6","28640","-36","71.69","-","0","-676","0 shares","-0.13%","96541.71"
"2011-01-20","Equity","000591.XSHE","Long","3100 shares","3100 shares","10.41","32271","-434","10.55","-","0","-1271","0 shares","-1.33%","96541.71"
"2011-01-20","Equity","601117.XSHG","Long","6700 shares","6700 shares","5.2","34840","2144","4.88","-","0","-402","0 shares","6.56%","96541.71"
"2011-01-20","","Cash","","","","","790.71","","","","","","","","0"
"2011-01-21","Equity","002236.XSHE","Long","400 shares","400 shares","71.5","28600","-76","71.69","-","0","-40","0 shares","-0.27%","100109.71"
"2011-01-21","Equity","000591.XSHE","Long","3100 shares","3100 shares","10.45","32395","-310","10.55","-","0","124","0 shares","-0.95%","100109.71"
"2011-01-21","Equity","601117.XSHG","Long","6700 shares","6700 shares","5.72","38324","5628","4.88","-","0","3484","0 shares","17.21%","100109.71"
"2011-01-21","","Cash","","","","","790.71","","","","","","","","0"
"2011-01-24","","Cash","","","","","100147.38","","","","","","","","0"
"2011-01-25","Equity","002056.XSHE","Long","3200 shares","0 shares","31.04","99328","928","30.75","-","0","928","3200 shares","0.94%","101045.86"
"2011-01-25","","Cash","","","","","1717.86","","","","","","","","0"
"2011-01-26","Equity","002056.XSHE","Long","3200 shares","3200 shares","32.91","105312","6912","30.75","-","0","5984","0 shares","7.02%","107029.86"
"2011-01-26","","Cash","","","","","1717.86","","","","","","","","0"
"2011-01-27","","Cash","","","","","104815.65","","","","","","","","0"
"2011-01-28","","Cash","","","","","104815.65","","","","","","","","0"
"2011-01-31","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-01","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-09","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-10","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-11","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-14","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-15","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-16","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-17","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-18","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-21","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-22","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-23","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-24","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-25","","Cash","","","","","104815.65","","","","","","","","0"
"2011-02-28","","Cash","","","","","104815.65","","","","","","","","0"
"2011-03-01","","Cash","","","","","104815.65","","","","","","","","0"
"2011-03-02","","Cash","","","","","104815.65","","","","","","","","0"
"2011-03-03","","Cash","","","","","104815.65","","","","","","","","0"
"2011-03-04","","Cash","","","","","104815.65","","","","","","","","0"
"2011-03-07","Equity","600160.XSHG","Long","3900 shares","0 shares","27.65","107835","4680","26.45","-","0","4680","3900 shares","4.54%","109464.71"
"2011-03-07","","Cash","","","","","1629.71","","","","","","","","0"
"2011-03-08","Equity","600160.XSHG","Long","3900 shares","3900 shares","27.8","108420","5265","26.45","-","0","585","0 shares","5.1%","110049.71"
"2011-03-08","","Cash","","","","","1629.71","","","","","","","","0"
"2011-03-09","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-10","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-11","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-14","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-15","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-16","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-17","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-18","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-21","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-22","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-23","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-24","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-25","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-28","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-29","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-30","","Cash","","","","","114582.68","","","","","","","","0"
"2011-03-31","","Cash","","","","","114582.68","","","","","","","","0"
"2011-04-01","Equity","600089.XSHG","Long","5600 shares","0 shares","20.62","115472","2072","20.25","-","0","2072","5600 shares","1.83%","116620.66"
"2011-04-01","","Cash","","","","","1148.66","","","","","","","","0"
"2011-04-06","Equity","600089.XSHG","Long","5600 shares","5600 shares","20.62","115472","2072","20.25","-","0","0","0 shares","1.83%","116620.66"
"2011-04-06","","Cash","","","","","1148.66","","","","","","","","0"
"2011-04-07","Equity","600089.XSHG","Long","5600 shares","5600 shares","20.76","116256","2856","20.25","-","0","784","0 shares","2.52%","117404.66"
"2011-04-07","","Cash","","","","","1148.66","","","","","","","","0"
"2011-04-08","Equity","600089.XSHG","Long","5600 shares","5600 shares","20.78","116368","2968","20.25","-","0","112","0 shares","2.62%","117516.66"
"2011-04-08","","Cash","","","","","1148.66","","","","","","","","0"
"2011-04-11","Equity","600089.XSHG","Long","5600 shares","5600 shares","20.15","112840","-560","20.25","-","0","-3528","0 shares","-0.49%","113988.66"
"2011-04-11","","Cash","","","","","1148.66","","","","","","","","0"
"2011-04-12","Equity","600089.XSHG","Long","5600 shares","5600 shares","20.13","112728","-672","20.25","-","0","-112","0 shares","-0.59%","113876.66"
"2011-04-12","","Cash","","","","","1148.66","","","","","","","","0"
"2011-04-13","Equity","600089.XSHG","Long","5600 shares","5600 shares","20.38","114128","728","20.25","-","0","1400","0 shares","0.64%","115276.66"
"2011-04-13","","Cash","","","","","1148.66","","","","","","","","0"
"2011-04-14","Equity","600089.XSHG","Long","5600 shares","5600 shares","20.18","113008","-392","20.25","-","0","-1120","0 shares","-0.35%","114156.66"
"2011-04-14","","Cash","","","","","1148.66","","","","","","","","0"
"2011-04-15","Equity","600089.XSHG","Long","5600 shares","5600 shares","20.06","112336","-1064","20.25","-","0","-672","0 shares","-0.94%","113484.66"
"2011-04-15","","Cash","","","","","1148.66","","","","","","","","0"
"2011-04-18","Equity","600089.XSHG","Long","5600 shares","5600 shares","20.26","113456","56","20.25","-","0","1120","0 shares","0.05%","114604.66"
"2011-04-18","","Cash","","","","","1148.66","","","","","","","","0"
"2011-04-19","","Cash","","","","","110262.62","","","","","","","","0"
"2011-04-20","Equity","002056.XSHE","Long","3300 shares","0 shares","33.25","109725","990","32.95","-","0","990","3300 shares","0.91%","111220"
"2011-04-20","","Cash","","","","","1495","","","","","","","","0"
"2011-04-21","Equity","002056.XSHE","Long","3300 shares","3300 shares","33.88","111804","3069","32.95","-","0","2079","0 shares","2.82%","113299"
"2011-04-21","","Cash","","","","","1495","","","","","","","","0"
"2011-04-22","Equity","002056.XSHE","Long","3300 shares","3300 shares","33.42","110286","1551","32.95","-","0","-1518","0 shares","1.43%","111781"
"2011-04-22","","Cash","","","","","1495","","","","","","","","0"
"2011-04-25","Equity","002056.XSHE","Long","3300 shares","3300 shares","32.08","105864","-2871","32.95","-","0","-4422","0 shares","-2.64%","107359"
"2011-04-25","","Cash","","","","","1495","","","","","","","","0"
"2011-04-26","","Cash","","","","","106463.37","","","","","","","","0"
"2011-04-27","Equity","002335.XSHE","Long","4600 shares","0 shares","23.16","106536","322","23.09","-","0","322","4600 shares","0.3%","106753.5"
"2011-04-27","","Cash","","","","","217.5","","","","","","","","0"
"2011-04-28","","Cash","","","","","102020.99","","","","","","","","0"
"2011-04-29","Equity","002049.XSHE","Long","2400 shares","0 shares","21.7","52080","2832","20.52","-","0","2832","2400 shares","5.75%","105382.82"
"2011-04-29","Equity","300059.XSHE","Long","1300 shares","0 shares","37.33","48529","559","36.9","-","0","559","1300 shares","1.17%","105382.82"
"2011-04-29","","Cash","","","","","4773.82","","","","","","","","0"
"2011-05-03","Equity","002049.XSHE","Long","2400 shares","2400 shares","22.06","52944","3696","20.52","-","0","864","0 shares","7.5%","106649.82"
"2011-05-03","Equity","300059.XSHE","Long","1300 shares","1300 shares","37.64","48932","962","36.9","-","0","403","0 shares","2.01%","106649.82"
"2011-05-03","","Cash","","","","","4773.82","","","","","","","","0"
"2011-05-04","Equity","002049.XSHE","Long","2400 shares","2400 shares","21.88","52512","3264","20.52","-","0","-432","0 shares","6.63%","105383.82"
"2011-05-04","Equity","300059.XSHE","Long","1300 shares","1300 shares","37.05","48165","195","36.9","-","0","-767","0 shares","0.41%","105383.82"
"2011-05-04","Equity","002402.XSHE","Long","100 shares","0 shares","29.21","2921","-62","29.83","-","0","-62","100 shares","-2.08%","105383.82"
"2011-05-04","","Cash","","","","","1785.82","","","","","","","","0"
"2011-05-05","Equity","002049.XSHE","Long","2400 shares","2400 shares","22.28","53472","4224","20.52","-","0","960","0 shares","8.58%","107482.82"
"2011-05-05","Equity","300059.XSHE","Long","1300 shares","1300 shares","37.95","49335","1365","36.9","-","0","1170","0 shares","2.85%","107482.82"
"2011-05-05","Equity","002402.XSHE","Long","100 shares","100 shares","28.9","2890","-93","29.83","-","0","-31","0 shares","-3.12%","107482.82"
"2011-05-05","","Cash","","","","","1785.82","","","","","","","","0"
"2011-05-06","Equity","002049.XSHE","Long","2400 shares","2400 shares","22.19","53256","4272","20.41","-","0","48","0 shares","8.72%","108225.02"
"2011-05-06","Equity","300059.XSHE","Long","1300 shares","1300 shares","38.5","50050","2080","36.9","-","0","715","0 shares","4.34%","108225.02"
"2011-05-06","Equity","002402.XSHE","Long","100 shares","100 shares","29.22","2922","-61","29.83","-","0","32","0 shares","-2.04%","108225.02"
"2011-05-06","","Cash","","","","","1997.02","","","","","","","","0"
"2011-05-09","Equity","002049.XSHE","Long","2400 shares","2400 shares","22.43","53832","4848","20.41","-","0","576","0 shares","9.9%","108904.02"
"2011-05-09","Equity","300059.XSHE","Long","1300 shares","1300 shares","38.58","50154","2184","36.9","-","0","104","0 shares","4.55%","108904.02"
"2011-05-09","Equity","002402.XSHE","Long","100 shares","100 shares","29.21","2921","-62","29.83","-","0","-1","0 shares","-2.08%","108904.02"
"2011-05-09","","Cash","","","","","1997.02","","","","","","","","0"
"2011-05-10","Equity","002049.XSHE","Long","2400 shares","2400 shares","22.46","53904","4920","20.41","-","0","72","0 shares","10.04%","109434.02"
"2011-05-10","Equity","300059.XSHE","Long","1300 shares","1300 shares","38.92","50596","2626","36.9","-","0","442","0 shares","5.47%","109434.02"
"2011-05-10","Equity","002402.XSHE","Long","100 shares","100 shares","29.37","2937","-46","29.83","-","0","16","0 shares","-1.54%","109434.02"
"2011-05-10","","Cash","","","","","1997.02","","","","","","","","0"
"2011-05-11","Equity","002049.XSHE","Long","2400 shares","2400 shares","22.02","52848","3864","20.41","-","0","-1056","0 shares","7.89%","108508.02"
"2011-05-11","Equity","300059.XSHE","Long","1300 shares","1300 shares","39.02","50726","2756","36.9","-","0","130","0 shares","5.75%","108508.02"
"2011-05-11","Equity","002402.XSHE","Long","100 shares","100 shares","29.37","2937","-46","29.83","-","0","0","0 shares","-1.54%","108508.02"
"2011-05-11","","Cash","","","","","1997.02","","","","","","","","0"
"2011-05-12","Equity","002049.XSHE","Long","2400 shares","2400 shares","21.89","52536","3552","20.41","-","0","-312","0 shares","7.25%","106041.02"
"2011-05-12","Equity","300059.XSHE","Long","1300 shares","1300 shares","37.4","48620","650","36.9","-","0","-2106","0 shares","1.36%","106041.02"
"2011-05-12","Equity","002402.XSHE","Long","100 shares","100 shares","28.88","2888","-95","29.83","-","0","-49","0 shares","-3.18%","106041.02"
"2011-05-12","","Cash","","","","","1997.02","","","","","","","","0"
"2011-05-13","Equity","002049.XSHE","Long","2400 shares","2400 shares","21.7","52080","3096","20.41","-","0","-456","0 shares","6.32%","106031.02"
"2011-05-13","Equity","300059.XSHE","Long","1300 shares","1300 shares","37.72","49036","1066","36.9","-","0","416","0 shares","2.22%","106031.02"
"2011-05-13","Equity","002402.XSHE","Long","100 shares","100 shares","29.18","2918","-65","29.83","-","0","30","0 shares","-2.18%","106031.02"
"2011-05-13","","Cash","","","","","1997.02","","","","","","","","0"
"2011-05-16","Equity","002049.XSHE","Long","2400 shares","2400 shares","22.4","53760","4776","20.41","-","0","1680","0 shares","9.75%","107825.02"
"2011-05-16","Equity","300059.XSHE","Long","1300 shares","1300 shares","37.78","49114","1144","36.9","-","0","78","0 shares","2.38%","107825.02"
"2011-05-16","Equity","002402.XSHE","Long","100 shares","100 shares","29.54","2954","-29","29.83","-","0","36","0 shares","-0.97%","107825.02"
"2011-05-16","","Cash","","","","","1997.02","","","","","","","","0"
"2011-05-17","Equity","002049.XSHE","Long","2400 shares","2400 shares","21.82","52368","3384","20.41","-","0","-1392","0 shares","6.91%","106375.17"
"2011-05-17","Equity","002402.XSHE","Long","100 shares","100 shares","29.6","2960","-23","29.83","-","0","6","0 shares","-0.77%","106375.17"
"2011-05-17","","Cash","","","","","51047.17","","","","","","","","0"
"2011-05-18","Equity","002049.XSHE","Long","2400 shares","2400 shares","22.3","53520","4536","20.41","-","0","1152","0 shares","9.26%","107537.17"
"2011-05-18","Equity","002402.XSHE","Long","100 shares","100 shares","29.7","2970","-13","29.83","-","0","10","0 shares","-0.44%","107537.17"
"2011-05-18","","Cash","","","","","51047.17","","","","","","","","0"
"2011-05-19","Equity","002049.XSHE","Long","2400 shares","2400 shares","22.03","52872","3888","20.41","-","0","-648","0 shares","7.94%","106889.17"
"2011-05-19","Equity","002402.XSHE","Long","100 shares","100 shares","29.7","2970","-13","29.83","-","0","0","0 shares","-0.44%","106889.17"
"2011-05-19","","Cash","","","","","51047.17","","","","","","","","0"
"2011-05-20","Equity","002049.XSHE","Long","2400 shares","2400 shares","22","52800","3816","20.41","-","0","-72","0 shares","7.79%","106765.17"
"2011-05-20","Equity","002402.XSHE","Long","100 shares","100 shares","29.18","2918","-65","29.83","-","0","-52","0 shares","-2.18%","106765.17"
"2011-05-20","","Cash","","","","","51047.17","","","","","","","","0"
"2011-05-23","Equity","002049.XSHE","Long","2400 shares","2400 shares","21.48","51552","2568","20.41","-","0","-1248","0 shares","5.24%","106093.55"
"2011-05-23","Equity","002236.XSHE","Long","600 shares","0 shares","77.49","46494","648","76.41","-","0","648","600 shares","1.41%","106093.55"
"2011-05-23","","Cash","","","","","8047.55","","","","","","","","0"
"2011-05-24","Equity","002049.XSHE","Long","2400 shares","2400 shares","21.13","50712","1728","20.41","-","0","-840","0 shares","3.53%","105824.55"
"2011-05-24","Equity","002236.XSHE","Long","600 shares","600 shares","78.18","46908","1062","76.41","-","0","414","0 shares","2.32%","105824.55"
"2011-05-24","Equity","600160.XSHG","Long","300 shares","0 shares","27.22","8166","162","26.68","-","0","162","300 shares","2.02%","105824.55"
"2011-05-24","","Cash","","","","","38.55","","","","","","","","0"
"2011-05-25","Equity","002049.XSHE","Long","2400 shares","2400 shares","21.51","51624","2640","20.41","-","0","912","0 shares","5.39%","107015.55"
"2011-05-25","Equity","002236.XSHE","Long","600 shares","600 shares","78.6","47160","1314","76.41","-","0","252","0 shares","2.87%","107015.55"
"2011-05-25","Equity","600160.XSHG","Long","300 shares","300 shares","27.31","8193","189","26.68","-","0","27","0 shares","2.36%","107015.55"
"2011-05-25","","Cash","","","","","38.55","","","","","","","","0"
"2011-05-26","Equity","002049.XSHE","Long","2400 shares","2400 shares","21.45","51480","2496","20.41","-","0","-144","0 shares","5.1%","107048.55"
"2011-05-26","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","-180","0 shares","2.47%","107048.55"
"2011-05-26","Equity","600160.XSHG","Long","300 shares","300 shares","28.5","8550","546","26.68","-","0","357","0 shares","6.82%","107048.55"
"2011-05-26","","Cash","","","","","38.55","","","","","","","","0"
"2011-05-27","Equity","002049.XSHE","Long","2400 shares","2400 shares","21","50400","1416","20.41","-","0","-1080","0 shares","2.89%","105580.38"
"2011-05-27","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","0","0 shares","2.47%","105580.38"
"2011-05-27","","Cash","","","","","8200.38","","","","","","","","0"
"2011-05-30","Equity","002049.XSHE","Long","2400 shares","2400 shares","20.5","49200","216","20.41","-","0","-1200","0 shares","0.44%","104318.38"
"2011-05-30","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","0","0 shares","2.47%","104318.38"
"2011-05-30","Equity","002056.XSHE","Long","300 shares","0 shares","25.81","7743","-57","26","-","0","-57","300 shares","-0.73%","104318.38"
"2011-05-30","","Cash","","","","","395.38","","","","","","","","0"
"2011-05-31","Equity","002049.XSHE","Long","2400 shares","2400 shares","20.76","49824","840","20.41","-","0","624","0 shares","1.71%","105152.38"
"2011-05-31","Equity","002236.XSHE","Long","600 shares","600 shares","78.4","47040","1194","76.41","-","0","60","0 shares","2.6%","105152.38"
"2011-05-31","Equity","002056.XSHE","Long","300 shares","300 shares","26.31","7893","93","26","-","0","150","0 shares","1.19%","105152.38"
"2011-05-31","","Cash","","","","","395.38","","","","","","","","0"
"2011-06-01","Equity","002049.XSHE","Long","2400 shares","2400 shares","20.91","50184","1200","20.41","-","0","360","0 shares","2.45%","107015.38"
"2011-06-01","Equity","002236.XSHE","Long","600 shares","600 shares","80.66","48396","2550","76.41","-","0","1356","0 shares","5.56%","107015.38"
"2011-06-01","Equity","002056.XSHE","Long","300 shares","300 shares","26.8","8040","240","26","-","0","147","0 shares","3.08%","107015.38"
"2011-06-01","","Cash","","","","","395.38","","","","","","","","0"
"2011-06-02","Equity","002049.XSHE","Long","2400 shares","2400 shares","20.32","48768","-216","20.41","-","0","-1416","0 shares","-0.44%","106787.38"
"2011-06-02","Equity","002236.XSHE","Long","600 shares","600 shares","82.6","49560","3714","76.41","-","0","1164","0 shares","8.1%","106787.38"
"2011-06-02","Equity","002056.XSHE","Long","300 shares","300 shares","26.88","8064","264","26","-","0","24","0 shares","3.38%","106787.38"
"2011-06-02","","Cash","","","","","395.38","","","","","","","","0"
"2011-06-03","Equity","002049.XSHE","Long","2400 shares","2400 shares","20.71","49704","720","20.41","-","0","936","0 shares","1.47%","107401.27"
"2011-06-03","Equity","002236.XSHE","Long","600 shares","600 shares","82.01","49206","3360","76.41","-","0","-354","0 shares","7.33%","107401.27"
"2011-06-03","","Cash","","","","","8491.27","","","","","","","","0"
"2011-06-07","Equity","002236.XSHE","Long","600 shares","600 shares","82.36","49416","3570","76.41","-","0","210","0 shares","7.79%","108241.75"
"2011-06-07","","Cash","","","","","58825.75","","","","","","","","0"
"2011-06-08","","Cash","","","","","108261.71","","","","","","","","0"
"2011-06-09","","Cash","","","","","108261.71","","","","","","","","0"
"2011-06-10","","Cash","","","","","108261.71","","","","","","","","0"
"2011-06-13","","Cash","","","","","108261.71","","","","","","","","0"
"2011-06-14","","Cash","","","","","108261.71","","","","","","","","0"
"2011-06-15","","Cash","","","","","108261.71","","","","","","","","0"
"2011-06-16","","Cash","","","","","108261.71","","","","","","","","0"
"2011-06-17","","Cash","","","","","108261.71","","","","","","","","0"
"2011-06-20","","Cash","","","","","108261.71","","","","","","","","0"
"2011-06-21","Equity","002555.XSHE","Long","4300 shares","0 shares","12.7","54610","774","12.52","-","0","774","4300 shares","1.44%","109843.68"
"2011-06-21","Equity","002335.XSHE","Long","3000 shares","0 shares","17.92","53760","840","17.64","-","0","840","3000 shares","1.59%","109843.68"
"2011-06-21","","Cash","","","","","1473.68","","","","","","","","0"
"2011-06-22","Equity","002555.XSHE","Long","4300 shares","4300 shares","12.75","54825","989","12.52","-","0","215","0 shares","1.84%","110148.68"
"2011-06-22","Equity","002335.XSHE","Long","3000 shares","3000 shares","17.95","53850","930","17.64","-","0","90","0 shares","1.76%","110148.68"
"2011-06-22","","Cash","","","","","1473.68","","","","","","","","0"
"2011-06-23","Equity","002555.XSHE","Long","4300 shares","4300 shares","13.3","57190","3354","12.52","-","0","2365","0 shares","6.23%","114103.68"
"2011-06-23","Equity","002335.XSHE","Long","3000 shares","3000 shares","18.48","55440","2520","17.64","-","0","1590","0 shares","4.76%","114103.68"
"2011-06-23","","Cash","","","","","1473.68","","","","","","","","0"
"2011-06-24","Equity","002335.XSHE","Long","3000 shares","3000 shares","19.51","58530","5610","17.64","-","0","3090","0 shares","10.6%","117634.66"
"2011-06-24","","Cash","","","","","59104.66","","","","","","","","0"
"2011-06-27","Equity","002335.XSHE","Long","3000 shares","3000 shares","19.84","59520","6600","17.64","-","0","990","0 shares","12.47%","118624.66"
"2011-06-27","","Cash","","","","","59104.66","","","","","","","","0"
"2011-06-28","Equity","002335.XSHE","Long","3000 shares","3000 shares","19.88","59640","6720","17.64","-","0","120","0 shares","12.7%","118744.66"
"2011-06-28","","Cash","","","","","59104.66","","","","","","","","0"
"2011-06-29","Equity","002335.XSHE","Long","3000 shares","3000 shares","19.45","58350","5430","17.64","-","0","-1290","0 shares","10.26%","117454.66"
"2011-06-29","","Cash","","","","","59104.66","","","","","","","","0"
"2011-06-30","Equity","002335.XSHE","Long","3000 shares","3000 shares","19.55","58650","5730","17.64","-","0","300","0 shares","10.83%","117754.66"
"2011-06-30","","Cash","","","","","59104.66","","","","","","","","0"
"2011-07-01","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-04","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-05","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-06","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-07","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-08","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-11","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-12","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-13","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-14","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-15","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-18","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-19","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-20","","Cash","","","","","118127.83","","","","","","","","0"
"2011-07-21","Equity","002049.XSHE","Long","5600 shares","0 shares","20.77","116312","-1288","21","-","0","-1288","5600 shares","-1.1%","116804.55"
"2011-07-21","","Cash","","","","","492.55","","","","","","","","0"
"2011-07-22","Equity","002049.XSHE","Long","5600 shares","5600 shares","20.95","117320","-280","21","-","0","1008","0 shares","-0.24%","117812.55"
"2011-07-22","","Cash","","","","","492.55","","","","","","","","0"
"2011-07-25","","Cash","","","","","110109.87","","","","","","","","0"
"2011-07-26","","Cash","","","","","110109.87","","","","","","","","0"
"2011-07-27","","Cash","","","","","110109.87","","","","","","","","0"
"2011-07-28","","Cash","","","","","110109.87","","","","","","","","0"
"2011-07-29","","Cash","","","","","110109.87","","","","","","","","0"
"2011-08-01","","Cash","","","","","110109.87","","","","","","","","0"
"2011-08-02","Equity","002402.XSHE","Long","6200 shares","0 shares","18.12","112344","2790","17.67","-","0","2790","6200 shares","2.55%","112867"
"2011-08-02","","Cash","","","","","523","","","","","","","","0"
"2011-08-03","Equity","002402.XSHE","Long","6200 shares","6200 shares","17.97","111414","1860","17.67","-","0","-930","0 shares","1.7%","111937"
"2011-08-03","","Cash","","","","","523","","","","","","","","0"
"2011-08-04","Equity","002402.XSHE","Long","6200 shares","6200 shares","18.02","111724","2170","17.67","-","0","310","0 shares","1.98%","112247"
"2011-08-04","","Cash","","","","","523","","","","","","","","0"
"2011-08-05","Equity","002402.XSHE","Long","6200 shares","6200 shares","17.16","106392","-3162","17.67","-","0","-5332","0 shares","-2.89%","106915"
"2011-08-05","","Cash","","","","","523","","","","","","","","0"
"2011-08-08","","Cash","","","","","97550.7","","","","","","","","0"
"2011-08-09","Equity","002402.XSHE","Long","2100 shares","0 shares","15.39","32319","714","15.05","-","0","714","2100 shares","2.26%","101266.48"
"2011-08-09","Equity","600803.XSHG","Long","3200 shares","0 shares","10.71","34272","2176","10.03","-","0","2176","3200 shares","6.78%","101266.48"
"2011-08-09","Equity","300059.XSHE","Long","1400 shares","0 shares","22.3","31220","854","21.69","-","0","854","1400 shares","2.81%","101266.48"
"2011-08-09","","Cash","","","","","3455.48","","","","","","","","0"
