timetag,open,high,low,close,volumn,amount,open_ineterst
20131204,1.416,1.456,1.416,1.446,1892441.0,0.00,0.00
20131205,1.426,1.436,1.406,1.416,5242000.0,0.00,0.00
20131206,1.406,1.446,1.396,1.426,4064333.0,0.00,0.00
20131209,1.406,1.476,1.406,1.456,3653286.0,0.00,0.00
20131210,1.461,1.471,1.421,1.431,2278905.0,0.00,0.00
20131211,1.421,1.421,1.391,1.411,2460000.0,0.00,0.00
20131212,1.401,1.411,1.381,1.391,1391500.0,0.00,0.00
20131213,1.391,1.471,1.381,1.461,1674785.0,0.00,0.00
20131216,1.421,1.451,1.391,1.451,731000.0,0.00,0.00
20131217,1.451,1.451,1.381,1.411,2074000.0,0.00,0.00
20131218,1.381,1.431,1.381,1.421,1965000.0,0.00,0.00
20131219,1.431,1.411,1.381,1.381,474834.0,0.00,0.00
20131220,1.371,1.381,1.351,1.371,1516000.0,0.00,0.00
20131223,1.401,1.401,1.341,1.351,920250.0,0.00,0.00
20131224,1.351,1.361,1.341,1.351,738498.0,0.00,0.00
20131227,1.391,1.391,1.341,1.361,2748000.0,0.00,0.00
20131230,1.371,1.371,1.341,1.361,2138083.0,0.00,0.00
20131231,1.361,1.371,1.331,1.361,2514000.0,0.00,0.00
20140102,1.351,1.381,1.321,1.321,2108500.0,0.00,0.00
20140103,1.331,1.371,1.321,1.341,2840407.0,0.00,0.00
20140106,1.381,1.391,1.331,1.371,5788614.0,0.00,0.00
20140107,1.361,1.391,1.351,1.381,2759666.0,0.00,0.00
20140108,1.401,1.421,1.391,1.411,2902000.0,0.00,0.00
20140109,1.401,1.401,1.351,1.351,4392000.0,0.00,0.00
20140110,1.381,1.411,1.361,1.401,1910000.0,0.00,0.00
20140113,1.371,1.411,1.371,1.381,692000.0,0.00,0.00
20140114,1.371,1.371,1.341,1.341,1382000.0,0.00,0.00
20140115,1.371,1.381,1.321,1.331,2150000.0,0.00,0.00
20140116,1.341,1.351,1.321,1.321,1420667.0,0.00,0.00
20140117,1.301,1.331,1.301,1.321,1926280.0,0.00,0.00
20140120,1.331,1.401,1.301,1.391,10953916.0,0.00,0.00
20140121,1.421,1.491,1.401,1.451,15042000.0,0.00,0.00
20140122,1.481,1.481,1.391,1.421,4397500.0,0.00,0.00
20140123,1.441,1.441,1.371,1.371,1706000.0,0.00,0.00
20140124,1.381,1.381,1.331,1.341,3173990.0,0.00,0.00
20140127,1.291,1.321,1.201,1.301,4982333.0,0.00,0.00
